Experiment,Plate,Colony,Orientation,Well,Sample Name,Target Name,Task,Reporter,Quencher,C?,C? Mean,C? SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Comments,AMPNC,HIGHSD,NOAMP,EXPFAIL,MTP,,
B,10,colony_one,north,F4,JP0123,D1_Assay,UNKNOWN,SYBR,None,37.7565,35.9883,2.5007,0.0002,0.0009,0.0009,TRUE,0.018,TRUE,3,35,64.7318,75.6077,72.926,,N,Y,N,N,Y,,
B,10,colony_one,east,F5,JP0124,D1_Assay,UNKNOWN,SYBR,None,33.7379,34.0199,0.3988,0.002,0.0017,0.0004,TRUE,0.018,TRUE,3,32,77.5584,65.9375,,,N,N,N,N,Y,,
B,10,colony_one,east,F6,JP0124,D1_Assay,UNKNOWN,SYBR,None,34.3019,34.0199,0.3988,0.0015,0.0017,0.0004,TRUE,0.018,TRUE,3,32,75.1746,71.003,65.3415,,N,N,N,N,Y,,
B,10,colony_one,center,F7,JP0125,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.018,TRUE,3,39,65.6247,77.2449,,,N,N,N,Y,Y,,
B,10,colony_one,center,F8,JP0125,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.018,TRUE,3,39,65.6247,77.2449,,,N,N,Y,Y,Y,,
B,10,colony_two,west,F9,JP0126,D1_Assay,UNKNOWN,SYBR,None,31.5249,31.5249,,0.0074,0.0074,,TRUE,0.018,TRUE,3,30,71.7377,,,,N,N,N,N,N,,
B,10,colony_two,west,F10,JP0126,D1_Assay,UNKNOWN,SYBR,None,Undetermined,31.5249,,,,,TRUE,0.018,TRUE,3,39,65.7785,75.4623,,,N,N,Y,Y,Y,,
B,10,colony_two,north,F11,JP0127,D1_Assay,UNKNOWN,SYBR,None,34.8932,36.5323,2.318,0.001,0.0006,0.0006,TRUE,0.018,TRUE,3,33,69.4975,74.7116,80.9686,,N,Y,N,N,Y,,
B,10,colony_two,north,F12,JP0127,D1_Assay,UNKNOWN,SYBR,None,38.1714,36.5323,2.318,0.0001,0.0006,0.0006,TRUE,0.018,TRUE,3,35,70.0934,,,,N,Y,N,N,N,,
B,10,colony_two,east,G1,JP0128,A1_Assay,UNKNOWN,SYBR,None,29.4996,29.605,0.1491,0.5334,0.5055,0.0395,TRUE,0.135,TRUE,3,24,76.3474,,,,N,N,N,N,N,,
B,10,colony_two,east,G2,JP0128,A1_Assay,UNKNOWN,SYBR,None,29.7104,29.605,0.1491,0.4776,0.5055,0.0395,TRUE,0.135,TRUE,3,25,76.4964,,,,N,N,N,N,N,,
B,10,NA,NA,G3,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,NA,NA,G4,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,colony_two,south,G5,JP0129,A1_Assay,UNKNOWN,SYBR,None,32.1986,32.0878,0.1568,0.1296,0.1376,0.0113,TRUE,0.135,TRUE,3,28,77.2604,,,,N,N,N,N,N,,
B,10,colony_two,south,G6,JP0129,A1_Assay,UNKNOWN,SYBR,None,31.9769,32.0878,0.1568,0.1456,0.1376,0.0113,TRUE,0.135,TRUE,3,27,76.9624,,,,N,N,N,N,N,,
B,10,NA,NA,G7,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,NA,NA,G8,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,colony_two,center,G9,JP0130,A1_Assay,UNKNOWN,SYBR,None,29.4731,29.282,0.2702,0.5409,0.6009,0.0848,TRUE,0.135,TRUE,3,25,77.3991,,,,N,N,N,N,N,,
B,10,colony_two,center,G10,JP0130,A1_Assay,UNKNOWN,SYBR,None,29.091,29.282,0.2702,0.6609,0.6009,0.0848,TRUE,0.135,TRUE,3,24,76.9521,,,,N,N,N,N,N,,
B,10,NA,NA,G11,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,NA,NA,G12,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,10,colony_two,east,H1,JP0128,S1_Assay,UNKNOWN,SYBR,None,12.2533,12.1977,0.0786,240.019,249.0713,12.8019,TRUE,0.0186,TRUE,3,9,79.1782,,,,N,N,N,N,N,,
B,10,colony_two,east,H2,JP0128,S1_Assay,UNKNOWN,SYBR,None,12.1421,12.1977,0.0786,258.1236,249.0713,12.8019,TRUE,0.0186,TRUE,3,9,79.1782,,,,N,N,N,N,N,,
B,10,colony_two,east,H3,JP0128,D1_Assay,UNKNOWN,SYBR,None,35.0905,35.5071,0.5891,0.0009,0.0007,0.0003,TRUE,0.018,TRUE,3,33,69.2013,74.2669,82.0141,,N,Y,N,N,Y,,
B,10,colony_two,east,H4,JP0128,D1_Assay,UNKNOWN,SYBR,None,35.9237,35.5071,0.5891,0.0006,0.0007,0.0003,TRUE,0.018,TRUE,3,34,69.4993,75.4588,78.2895,,N,Y,N,N,Y,,
B,10,colony_two,south,H5,JP0129,S1_Assay,UNKNOWN,SYBR,None,12.5537,12.5763,0.0319,197.2113,194.3413,4.0587,TRUE,0.0186,TRUE,3,10,79.0482,,,,N,N,N,N,N,,
B,10,colony_two,south,H6,JP0129,S1_Assay,UNKNOWN,SYBR,None,12.5988,12.5763,0.0319,191.4714,194.3413,4.0587,TRUE,0.0186,TRUE,3,9,78.8992,,,,N,N,N,N,N,,
B,10,colony_two,south,H7,JP0129,D1_Assay,UNKNOWN,SYBR,None,32.5493,32.6284,0.1118,0.0041,0.0039,0.0003,TRUE,0.018,TRUE,3,30,76.0531,,,,N,N,N,N,N,,
B,10,colony_two,south,H8,JP0129,D1_Assay,UNKNOWN,SYBR,None,32.7074,32.6284,0.1118,0.0037,0.0039,0.0003,TRUE,0.018,TRUE,3,30,74.2654,69.0512,78.7347,,N,N,N,N,Y,,
B,10,colony_two,center,H9,JP0130,S1_Assay,UNKNOWN,SYBR,None,15.4064,15.3344,0.1017,30.5292,32.0353,2.13,TRUE,0.0186,TRUE,3,13,79.4848,,,,N,N,N,N,N,,
B,10,colony_two,center,H10,JP0130,S1_Assay,UNKNOWN,SYBR,None,15.2625,15.3344,0.1017,33.5415,32.0353,2.13,TRUE,0.0186,TRUE,3,13,79.4848,,,,N,N,N,N,N,,
B,10,colony_two,center,H11,JP0130,D1_Assay,UNKNOWN,SYBR,None,32.6601,33.8197,1.6398,0.0038,0.0024,0.002,TRUE,0.018,TRUE,3,30,74.1157,,,,N,Y,N,N,N,,
B,10,colony_two,center,H12,JP0130,D1_Assay,UNKNOWN,SYBR,None,34.9792,33.8197,1.6398,0.001,0.0024,0.002,TRUE,0.018,TRUE,3,32,71.4342,,,,N,Y,N,N,N,,
B,11,NA,NA,A1,A_NTC,A1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.1458,TRUE,3,35,78.893,64.7378,,,N,N,N,N,Y,,
B,11,NA,NA,A2,A_NTC,A1_Assay,NTC,SYBR,None,37.0797,,,,,,TRUE,0.1458,TRUE,3,32,66.5258,81.873,85.3,,N,N,N,N,Y,,
B,11,NA,NA,A3,A_e-2,A1_Assay,STANDARD,SYBR,None,34.9373,35.171,0.3306,0.01,,,TRUE,0.1458,TRUE,3,31,76.0647,,,,N,N,N,N,N,,
B,11,NA,NA,A4,A_e-2,A1_Assay,STANDARD,SYBR,None,35.4048,35.171,0.3306,0.01,,,TRUE,0.1458,TRUE,3,31,72.6378,,,,N,N,N,N,N,,
B,11,NA,NA,A5,A_e-1,A1_Assay,STANDARD,SYBR,None,,,,,,,TRUE,0.1458,TRUE,3,29,,,,,N,N,N,N,N,,
B,11,NA,NA,A6,A_e-1,A1_Assay,STANDARD,SYBR,None,31.7343,31.7343,,0.1,,,TRUE,0.1458,TRUE,3,27,76.8201,,,,N,N,N,N,N,,
B,11,NA,NA,A7,A_e0,A1_Assay,STANDARD,SYBR,None,28.461,28.1947,0.3766,1,,,TRUE,0.1458,TRUE,3,23,76.8073,,,,N,N,N,N,N,,
B,11,NA,NA,A8,A_e0,A1_Assay,STANDARD,SYBR,None,27.9283,28.1947,0.3766,1,,,TRUE,0.1458,TRUE,3,23,76.6583,,,,N,N,N,N,N,,
B,11,NA,NA,A9,A_e+1,A1_Assay,STANDARD,SYBR,None,23.7738,23.8427,0.0975,10,,,TRUE,0.1458,TRUE,3,19,77.408,,,,N,N,N,N,N,,
B,11,NA,NA,A10,A_e+1,A1_Assay,STANDARD,SYBR,None,23.9117,23.8427,0.0975,10,,,TRUE,0.1458,TRUE,3,19,77.259,,,,N,N,N,N,N,,
B,11,colony_three,south,A11,JP0131,A1_Assay,UNKNOWN,SYBR,None,27.9436,27.497,0.6316,0.9412,1.2855,0.487,TRUE,0.1458,TRUE,3,23,76.5085,,,,N,Y,N,N,N,,
B,11,colony_three,south,A12,JP0131,A1_Assay,UNKNOWN,SYBR,None,27.0504,27.497,0.6316,1.6299,1.2855,0.487,TRUE,0.1458,TRUE,3,22,76.6575,,,,N,Y,N,N,N,,
B,11,NA,NA,B1,S_NTC,S1_Assay,NTC,SYBR,None,34.5907,,,,,,TRUE,0.1927,TRUE,3,30,72.9329,83.81,,,Y,N,N,N,Y,,
B,11,NA,NA,B2,S_NTC,S1_Assay,NTC,SYBR,None,34.4246,,,,,,TRUE,0.1927,TRUE,3,29,73.6779,,,,Y,N,N,N,N,,
B,11,NA,NA,B3,S_e-2,S1_Assay,STANDARD,SYBR,None,30.7282,30.7282,,0.01,,,TRUE,0.1927,TRUE,3,26,79.4915,76.2136,,,N,N,N,N,Y,,
B,11,NA,NA,B4,S_e-2,S1_Assay,STANDARD,SYBR,None,,,,,,,TRUE,0.1927,TRUE,3,28,,,,,N,N,N,N,N,,
B,11,NA,NA,B5,S_e-1,S1_Assay,STANDARD,SYBR,None,27.4296,27.3565,0.1034,0.1,,,TRUE,0.1927,TRUE,3,22,79.0548,,,,N,N,N,N,N,,
B,11,NA,NA,B6,S_e-1,S1_Assay,STANDARD,SYBR,None,27.2834,27.3565,0.1034,0.1,,,TRUE,0.1927,TRUE,3,22,79.0548,,,,N,N,N,N,N,,
B,11,NA,NA,B7,S_e0,S1_Assay,STANDARD,SYBR,None,23.8725,23.7058,0.2357,1,,,TRUE,0.1927,TRUE,3,19,78.8931,,,,N,N,N,N,N,,
B,11,NA,NA,B8,S_e0,S1_Assay,STANDARD,SYBR,None,23.5391,23.7058,0.2357,1,,,TRUE,0.1927,TRUE,3,18,78.8931,,,,N,N,N,N,N,,
B,11,NA,NA,B9,S_e+1,S1_Assay,STANDARD,SYBR,None,19.7367,19.6758,0.0862,10,,,TRUE,0.1927,TRUE,3,14,79.6428,,,,N,N,N,N,N,,
B,11,NA,NA,B10,S_e+1,S1_Assay,STANDARD,SYBR,None,19.6148,19.6758,0.0862,10,,,TRUE,0.1927,TRUE,3,14,79.6428,,,,N,N,N,N,N,,
B,11,colony_three,south,B11,JP0131,S1_Assay,UNKNOWN,SYBR,None,28.1446,28.2635,0.1682,0.0577,0.0537,0.0056,TRUE,0.1927,TRUE,3,23,79.1899,69.9539,,,N,N,N,N,Y,,
B,11,colony_three,south,B12,JP0131,S1_Assay,UNKNOWN,SYBR,None,28.3825,28.2635,0.1682,0.0498,0.0537,0.0056,TRUE,0.1927,TRUE,3,23,79.1899,68.0174,,,N,N,N,N,Y,,
B,11,NA,NA,C1,D_NTC,D1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,66.0788,93.1971,84.406,,N,N,N,N,Y,,
B,11,NA,NA,C2,D_NTC,D1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,65.6318,92.4521,84.555,,N,N,N,N,Y,,
B,11,NA,NA,C3,D_e-2,D1_Assay,STANDARD,SYBR,None,33.3237,33.1212,0.2864,0.01,,,TRUE,0.061,TRUE,3,30,73.6807,,,,N,N,N,N,N,,
B,11,NA,NA,C4,D_e-2,D1_Assay,STANDARD,SYBR,None,32.9187,33.1212,0.2864,0.01,,,TRUE,0.061,TRUE,3,30,73.5317,,,,N,N,N,N,N,,
B,11,NA,NA,C5,D_e-1,D1_Assay,STANDARD,SYBR,None,29.9096,28.2806,2.3038,0.1,,,TRUE,0.061,TRUE,3,27,72.9467,,,,N,Y,N,N,N,,
B,11,NA,NA,C6,D_e-1,D1_Assay,STANDARD,SYBR,None,26.6515,28.2806,2.3038,0.1,,,TRUE,0.061,TRUE,3,23,72.9467,,,,N,Y,N,N,N,,
B,11,NA,NA,C7,D_e0,D1_Assay,STANDARD,SYBR,None,25.3954,24.6506,1.0533,1,,,TRUE,0.061,TRUE,3,22,72.7847,,,,N,Y,N,N,N,,
B,11,NA,NA,C8,D_e0,D1_Assay,STANDARD,SYBR,None,23.9058,24.6506,1.0533,1,,,TRUE,0.061,TRUE,3,21,72.9337,,,,N,Y,N,N,N,,
B,11,NA,NA,C9,D_e+1,D1_Assay,STANDARD,SYBR,None,20.1853,19.9844,0.2842,10,,,TRUE,0.061,TRUE,3,17,73.5344,,,,N,N,N,N,N,,
B,11,NA,NA,C10,D_e+1,D1_Assay,STANDARD,SYBR,None,19.7834,19.9844,0.2842,10,,,TRUE,0.061,TRUE,3,16,73.5344,,,,N,N,N,N,N,,
B,11,colony_three,south,C11,JP0131,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,65.6339,,,,N,N,Y,Y,N,,
B,11,colony_three,south,C12,JP0131,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,66.3787,77.8492,,,N,N,N,Y,Y,,
B,11,colony_three,west,D1,JP0132,A1_Assay,UNKNOWN,SYBR,None,21.2695,21.3476,0.1105,56.9793,54.3687,3.692,TRUE,0.1458,TRUE,3,16,76.5089,,,,N,N,N,N,N,,
B,11,colony_three,west,D2,JP0132,A1_Assay,UNKNOWN,SYBR,None,21.4258,21.3476,0.1105,51.758,54.3687,3.692,TRUE,0.1458,TRUE,3,16,76.5089,,,,N,N,N,N,N,,
B,11,colony_three,north,D3,JP0133,A1_Assay,UNKNOWN,SYBR,None,24.1222,24.158,0.0506,9.8632,9.6509,0.3003,TRUE,0.1458,TRUE,3,19,76.9586,,,,N,N,N,N,N,,
B,11,colony_three,north,D4,JP0133,A1_Assay,UNKNOWN,SYBR,None,24.1938,24.158,0.0506,9.4386,9.6509,0.3003,TRUE,0.1458,TRUE,3,20,76.9586,,,,N,N,N,N,N,,
B,11,colony_three,east,D5,JP0134,A1_Assay,UNKNOWN,SYBR,None,26.4317,26.5652,0.1888,2.3843,2.2038,0.2552,TRUE,0.1458,TRUE,3,22,76.3732,,,,N,N,N,N,N,,
B,11,colony_three,east,D6,JP0134,A1_Assay,UNKNOWN,SYBR,None,26.6987,26.5652,0.1888,2.0233,2.2038,0.2552,TRUE,0.1458,TRUE,3,22,76.3732,,,,N,N,N,N,N,,
B,11,colony_three,center,D7,JP0135,A1_Assay,UNKNOWN,SYBR,None,24.6231,24.6439,0.0295,7.2491,7.1574,0.1297,TRUE,0.1458,TRUE,3,20,76.0624,,,,N,N,N,N,N,,
B,11,colony_three,center,D8,JP0135,A1_Assay,UNKNOWN,SYBR,None,24.6648,24.6439,0.0295,7.0656,7.1574,0.1297,TRUE,0.1458,TRUE,3,20,76.2114,,,,N,N,N,N,N,,
B,11,colony_four,south,D9,JP0141,A1_Assay,UNKNOWN,SYBR,None,36.8335,36.4603,0.5279,0.004,0.0051,0.0016,TRUE,0.1458,TRUE,3,32,76.9611,65.7871,,,N,Y,N,N,Y,,
B,11,colony_four,south,D10,JP0141,A1_Assay,UNKNOWN,SYBR,None,36.087,36.4603,0.5279,0.0063,0.0051,0.0016,TRUE,0.1458,TRUE,3,32,77.11,68.6178,,,N,Y,N,N,Y,,
B,11,colony_four,west,D11,JP0142,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.1458,TRUE,3,39,65.038,84.2548,77.5513,,N,N,Y,Y,Y,,
B,11,colony_four,west,D12,JP0142,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.1458,TRUE,3,35,65.7829,61.0159,92.0011,,N,N,N,N,Y,,
B,11,colony_three,west,E1,JP0132,S1_Assay,UNKNOWN,SYBR,None,24.6912,24.5031,0.266,0.4897,0.5539,0.0909,TRUE,0.1927,TRUE,3,20,79.042,,,,N,N,N,N,N,,
B,11,colony_three,west,E2,JP0132,S1_Assay,UNKNOWN,SYBR,None,24.315,24.5031,0.266,0.6182,0.5539,0.0909,TRUE,0.1927,TRUE,3,19,79.042,,,,N,N,N,N,N,,
B,11,colony_three,north,E3,JP0133,S1_Assay,UNKNOWN,SYBR,None,27.6391,27.6488,0.0137,0.0789,0.0784,0.0007,TRUE,0.1927,TRUE,3,23,79.4915,76.8096,,,N,N,N,N,Y,,
B,11,colony_three,north,E4,JP0133,S1_Assay,UNKNOWN,SYBR,None,27.6584,27.6488,0.0137,0.0779,0.0784,0.0007,TRUE,0.1927,TRUE,3,23,79.6405,,,,N,N,N,N,N,,
B,11,colony_three,east,E5,JP0134,S1_Assay,UNKNOWN,SYBR,None,20.9515,21.2345,0.4002,4.9641,4.2302,1.0379,TRUE,0.1927,TRUE,3,15,79.2038,,,,N,N,N,N,N,,
B,11,colony_three,east,E6,JP0134,S1_Assay,UNKNOWN,SYBR,None,21.5175,21.2345,0.4002,3.4962,4.2302,1.0379,TRUE,0.1927,TRUE,3,16,79.0548,,,,N,N,N,N,N,,
B,11,colony_three,center,E7,JP0135,S1_Assay,UNKNOWN,SYBR,None,17.3011,17.3203,0.0271,47.6171,47.0582,0.7904,TRUE,0.1927,TRUE,3,12,78.8931,76.3603,,,N,N,N,N,Y,,
B,11,colony_three,center,E8,JP0135,S1_Assay,UNKNOWN,SYBR,None,17.3395,17.3203,0.0271,46.4993,47.0582,0.7904,TRUE,0.1927,TRUE,3,12,78.8931,76.3603,,,N,N,N,N,Y,,
B,11,colony_four,south,E9,JP0141,S1_Assay,UNKNOWN,SYBR,None,16.1471,16.444,0.4198,97.3169,82.3446,21.174,TRUE,0.1927,TRUE,3,11,79.6428,77.11,,,N,N,N,N,Y,,
B,11,colony_four,south,E10,JP0141,S1_Assay,UNKNOWN,SYBR,None,16.7408,16.444,0.4198,67.3722,82.3446,21.174,TRUE,0.1927,TRUE,3,11,79.4938,77.11,69.9587,,N,N,N,N,Y,,
B,11,colony_four,west,E11,JP0142,S1_Assay,UNKNOWN,SYBR,None,17.273,17.0513,0.3136,48.4551,56.1129,10.8298,TRUE,0.1927,TRUE,3,11,79.3389,,,,N,N,N,N,N,,
B,11,colony_four,west,E12,JP0142,S1_Assay,UNKNOWN,SYBR,None,16.8295,17.0513,0.3136,63.7707,56.1129,10.8298,TRUE,0.1927,TRUE,3,11,79.3389,,,,N,N,N,N,N,,
B,11,colony_three,west,F1,JP0132,D1_Assay,UNKNOWN,SYBR,None,31.3776,31.4947,0.1655,0.0234,0.022,0.0019,TRUE,0.061,TRUE,3,28,78.893,73.2309,,,N,N,N,N,Y,,
B,11,colony_three,west,F2,JP0132,D1_Assay,UNKNOWN,SYBR,None,31.6117,31.4947,0.1655,0.0206,0.022,0.0019,TRUE,0.061,TRUE,3,28,79.489,70.6979,,,N,N,N,N,Y,,
B,11,colony_three,north,F3,JP0133,D1_Assay,UNKNOWN,SYBR,None,34.1842,34.0504,0.1893,0.0052,0.0056,0.0006,TRUE,0.061,TRUE,3,31,80.5345,,,,N,N,N,N,N,,
B,11,colony_three,north,F4,JP0133,D1_Assay,UNKNOWN,SYBR,None,33.9165,34.0504,0.1893,0.006,0.0056,0.0006,TRUE,0.061,TRUE,3,30,79.4915,83.0674,,,N,N,N,N,Y,,
B,11,colony_three,east,F5,JP0134,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,65.051,,,,N,N,Y,Y,N,,
B,11,colony_three,east,F6,JP0134,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,65.3489,,,,N,N,Y,Y,N,,
B,11,colony_three,center,F7,JP0135,D1_Assay,UNKNOWN,SYBR,None,39.3788,39.32,0.0831,0.0003,0.0003,0,TRUE,0.061,TRUE,3,35,77.5522,66.0805,,,N,N,N,N,Y,,
B,11,colony_three,center,F8,JP0135,D1_Assay,UNKNOWN,SYBR,None,39.2613,39.32,0.0831,0.0003,0.0003,0,TRUE,0.061,TRUE,3,35,77.2542,66.8254,,,N,N,N,N,Y,,
B,11,colony_four,south,F9,JP0141,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,78.3019,69.5117,,,N,N,N,Y,Y,,
B,11,colony_four,south,F10,JP0141,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,38,77.855,67.4259,,,N,N,N,Y,Y,,
B,11,colony_four,west,F11,JP0142,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,65.4849,73.9761,77.8492,,N,N,Y,Y,Y,,
B,11,colony_four,west,F12,JP0142,D1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.061,TRUE,3,39,66.0808,76.9554,88.1279,,N,N,N,Y,Y,,
B,11,colony_four,north,G1,JP0143,A1_Assay,UNKNOWN,SYBR,None,22.8211,22.9716,0.2127,21.9489,20.0956,2.621,TRUE,0.1458,TRUE,3,17,76.8069,,,,N,N,N,N,N,,
B,11,colony_four,north,G2,JP0143,A1_Assay,UNKNOWN,SYBR,None,23.122,22.9716,0.2127,18.2422,20.0956,2.621,TRUE,0.1458,TRUE,3,18,76.8069,,,,N,N,N,N,N,,
B,11,NA,NA,G3,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,NA,NA,G4,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,colony_four,east,G5,JP0144,A1_Assay,UNKNOWN,SYBR,None,33.3511,33.5598,0.2952,0.0339,0.03,0.0054,TRUE,0.1458,TRUE,3,29,76.8201,,,,N,N,N,N,N,,
B,11,colony_four,east,G6,JP0144,A1_Assay,UNKNOWN,SYBR,None,33.7686,33.5598,0.2952,0.0262,0.03,0.0054,TRUE,0.1458,TRUE,3,29,76.6712,81.2894,66.9877,,N,N,N,N,Y,,
B,11,NA,NA,G7,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,NA,NA,G8,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,colony_four,center,G9,JP0145,A1_Assay,UNKNOWN,SYBR,None,24.1391,23.9755,0.2315,9.7611,10.8491,1.5386,TRUE,0.1458,TRUE,3,19,77.408,,,,N,N,N,N,N,,
B,11,colony_four,center,G10,JP0145,A1_Assay,UNKNOWN,SYBR,None,23.8118,23.9755,0.2315,11.9371,10.8491,1.5386,TRUE,0.1458,TRUE,3,19,77.408,,,,N,N,N,N,N,,
B,11,NA,NA,G11,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,NA,NA,G12,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,,
B,11,colony_four,north,H1,JP0143,S1_Assay,UNKNOWN,SYBR,None,22.8459,22.7412,0.1481,1.5355,1.6419,0.1504,TRUE,0.1927,TRUE,3,17,79.042,,,,N,N,N,N,N,,
B,11,colony_four,north,H2,JP0143,S1_Assay,UNKNOWN,SYBR,None,22.6365,22.7412,0.1481,1.7482,1.6419,0.1504,TRUE,0.1927,TRUE,3,18,79.042,76.9559,71.1449,,N,N,N,N,Y,,
B,11,colony_four,north,H3,JP0143,D1_Assay,UNKNOWN,SYBR,None,36.1949,36.1949,,0.0018,0.0018,,TRUE,0.061,TRUE,3,33,66.082,77.1076,79.4915,,N,N,N,N,Y,,
B,11,colony_four,north,H4,JP0143,D1_Assay,UNKNOWN,SYBR,None,Undetermined,36.1949,,,,,TRUE,0.061,TRUE,3,35,78.2996,66.976,74.2767,,N,N,N,N,Y,,
B,11,colony_four,east,H5,JP0144,S1_Assay,UNKNOWN,SYBR,None,14.0843,14.0205,0.0902,349.1989,363.5545,20.3019,TRUE,0.1927,TRUE,3,9,79.2038,,,,N,N,N,N,N,,
B,11,colony_four,east,H6,JP0144,S1_Assay,UNKNOWN,SYBR,None,13.9567,14.0205,0.0902,377.9102,363.5545,20.3019,TRUE,0.1927,TRUE,3,9,79.2038,,,,N,N,N,N,N,,
B,11,colony_four,east,H7,JP0144,D1_Assay,UNKNOWN,SYBR,None,36.2429,36.2429,,0.0017,0.0017,,TRUE,0.061,TRUE,3,33,78.5951,69.6561,,,N,N,N,N,Y,,
B,11,colony_four,east,H8,JP0144,D1_Assay,UNKNOWN,SYBR,None,Undetermined,36.2429,,,,,TRUE,0.061,TRUE,3,35,66.8254,77.5522,,,N,N,N,N,Y,,
B,11,colony_four,center,H9,JP0145,S1_Assay,UNKNOWN,SYBR,None,22.3929,22.3897,0.0045,2.033,2.037,0.0057,TRUE,0.1927,TRUE,3,17,79.3448,,,,N,N,N,N,N,,
B,11,colony_four,center,H10,JP0145,S1_Assay,UNKNOWN,SYBR,None,22.3865,22.3897,0.0045,2.0411,2.037,0.0057,TRUE,0.1927,TRUE,3,18,79.3448,,,,N,N,N,N,N,,
B,11,colony_four,center,H11,JP0145,D1_Assay,UNKNOWN,SYBR,None,34.3631,35.7435,1.9522,0.0047,0.0029,0.0026,TRUE,0.061,TRUE,3,31,79.7858,,,,N,Y,N,N,N,,
B,11,colony_four,center,H12,JP0145,D1_Assay,UNKNOWN,SYBR,None,37.1239,35.7435,1.9522,0.0011,0.0029,0.0026,TRUE,0.061,TRUE,3,33,73.2312,,,,N,Y,N,N,N,,
